위치좌표 X축값 ,위치좌표 Y축값 ,구분,장소명
126.808589,33.487314,관광/숙박,비자림지대(구좌읍)
126.363079,33.416415,관광/숙박,난대림지대
126.31375,33.24225,관광/숙박,암벽식물지대
126.559354,33.245712,관광/숙박,난대림지대(천지연)
126.426452,33.268707,관광/숙박,난대림지대(천제연)
126.160899,33.311348,관광/숙박,천연보호구역(차귀도)
126.803367,33.387117,관광/숙박,한봉일가옥
126.801942,33.386283,관광/숙박,고상은가옥
126.531413,33.506432,관광/숙박,3읍도총지도
126.479883,33.341017,관광/숙박,세존사리탑(존자암)
126.58682,33.517432,관광/숙박,지석묘1호
126.436222,33.475434,관광/숙박,광령지석묘5호
126.717609,33.516876,관광/숙박,선흘곶자왈
126.42094,33.256242,관광/숙박,담팔수나무(천제연)
126.582346,33.5091,관광/숙박,귤나무(도련)
126.708309,33.521225,관광/숙박,변산일엽군락
126.546024,33.517415,관광/숙박,목조관음보살좌상(보림사)
126.531613,33.499742,관광/숙박,속오군적부
126.47756,33.259659,관광/숙박,녹나무자생지군락
126.481717,33.486251,관광/숙박,아이비호텔
126.705665,33.276077,관광/숙박,통나무펜션
126.815529,33.330506,관광/숙박,허브동산매표소
126.488405,33.465436,문화/종교/예술,에바다농아교회
126.448907,33.497549,관광/숙박,블루오션민박
126.440446,33.495907,관광/숙박,내도바당횟집
126.441946,33.494791,관광/숙박,블루베이펜션
126.409062,33.452703,관광/숙박,관광해설사안내소
126.416561,33.475567,관광/숙박,아뜨네통나무펜션
126.430686,33.427406,레져/스포츠,원불교국제훈련원
126.398164,33.41694,레져/스포츠,뉴코리아리조트유스호스텔
126.471368,33.481034,문화/종교/예술,새에덴교회
126.436234,33.487716,레져/스포츠,외도축구장
126.48548,33.486417,관광/숙박,샤르망호텔
126.43346,33.456311,관광/숙박,제주미라지펜션
126.430523,33.446662,관광/숙박,러브스토리펜션(구)
126.492166,33.518889,관광/숙박,지중해팬션
126.491878,33.519122,관광/숙박,신원하우스
126.432585,33.43513,레져/스포츠,청아대펜션
126.432073,33.435089,레져/스포츠,제주연수원
126.489667,33.483284,레져/스포츠,골프연습장
126.382276,33.485291,관광/숙박,섬사랑민박
126.490642,33.489184,관광/숙박,트레비모텔
126.491092,33.482984,관광/숙박,메이저호텔
126.84475,33.431171,관광/숙박,성산아일랜드펜션
126.743146,33.414138,레져/스포츠,사이프러스골프&리조트클럽하우스
126.746559,33.378583,관광/숙박,블라제펜션힐사이드
126.629581,33.439591,관광/숙박,제주절물자연휴양림매표소
126.637867,33.448974,관광/숙박,프런트
126.633504,33.481912,레져/스포츠,동부그린골프클럽
126.666913,33.538248,문화/종교/예술,함덕교당
126.825375,33.475099,관광/숙박,월랑봉
126.713158,33.553139,문화/종교/예술,동복민속예술단
126.733782,33.51596,관광/숙박,태왕사신기세트장묘산봉
126.772091,33.536225,관광/숙박,김녕미로공원매표소
126.787854,33.471874,관광/숙박,라이크농원
126.557079,33.253053,문화/종교/예술,서귀포교회
126.767109,33.3029,문화/종교/예술,한국기독교장로회신흥교회
126.513352,33.485534,관광/숙박,선화우펜션
126.514265,33.473577,관광/숙박,방선문체험월드
126.317659,33.941389,관광/숙박,추자도피싱랜드민박
126.267319,33.113897,문화/종교/예술,로빈손아저씨의집
126.57179,33.251828,문화/종교/예술,동신교회
126.527263,33.500125,문화/종교/예술,제주CGV
126.558711,33.450372,문화/종교/예술,국산목재주택전시관
126.540168,33.247153,관광/숙박,꿈꾸는숲펜션
126.514258,33.235537,문화/종교/예술,법환청소년문화의집
126.577189,33.25207,문화/종교/예술,서귀포제일교회
126.593276,33.243737,관광/숙박,향림원펜션
126.534187,33.505733,문화/종교/예술,제주영상미디어센터
126.525675,33.518223,문화/종교/예술,제주시해변공연장
126.543124,33.515507,문화/종교/예술,천리교제주지구대양지회
126.525938,33.51619,관광/숙박,타워장
126.5274,33.515898,관광/숙박,탑동호텔
126.619767,33.533156,레져/스포츠,신촌리체육관
126.5254,33.517031,레져/스포츠,제주월드21수영장
126.589419,33.530356,관광/숙박,살레in제주
126.587207,33.52464,관광/숙박,펜션가든서흘포(구)
126.915993,33.447953,관광/숙박,하얀모텔
126.522551,33.511523,문화/종교/예술,제주메가박스
126.25973,33.212419,관광/숙박,멜케로그빌팬션
126.256168,33.220885,문화/종교/예술,천주교모슬포성당
126.527988,33.508332,문화/종교/예술,동도교회
126.531713,33.508524,문화/종교/예술,제주교구청
126.788369,33.345179,레져/스포츠,샤인빌컨트리클럽클럽하우스
126.508365,33.506207,문화/종교/예술,시민교회
126.590757,33.527073,문화/종교/예술,축복교회
126.928455,33.430506,레져/스포츠,휘닉스아일랜드제주
126.932292,33.426439,관광/숙박,올인셋트장
126.934428,33.472893,관광/숙박,성산포유람선매표소
126.960801,33.492791,관광/숙박,연리지촬영지
126.503577,33.516306,관광/숙박,제주오션빌
126.503465,33.514873,관광/숙박,실크로드팬션
126.877998,33.380735,문화/종교/예술,신산교회
126.807516,33.399615,관광/숙박,늘푸른리조트(구)
126.773681,33.407797,레져/스포츠,조랑말카트경기장
126.506702,33.507282,문화/종교/예술,서문교회
126.516339,33.512957,문화/종교/예술,작은예수의집
126.522688,33.51689,관광/숙박,그랑프리호텔
126.235456,33.26478,문화/종교/예술,제주도예원
126.167473,33.322839,문화/종교/예술,김대건신부기념관
126.334673,33.250316,문화/종교/예술,화순성당
126.328461,33.256115,레져/스포츠,해양레져스포츠센터
126.347083,33.290162,레져/스포츠,테디밸리컨트리클럽
126.561028,33.26026,문화/종교/예술,서귀복자천주교회
126.565347,33.51749,문화/종교/예술,중앙교회
126.621497,33.295241,문화/종교/예술,종심향사
126.5848,33.300181,관광/숙박,서귀포시돈내코국민관광지관리사무소
126.265263,33.417196,문화/종교/예술,한림성당
126.588907,33.5111,문화/종교/예술,선인교회
126.576602,33.255694,문화/종교/예술,기쁜소식교회
126.251265,33.378542,관광/숙박,네츄럴파크리조트(구)
126.253778,33.35382,문화/종교/예술,돌마을공원수석박물관
126.5893,33.308389,레져/스포츠,우리들웰니스리조트(구)
126.365868,33.371886,레져/스포츠,클럽하우스
126.363643,33.374678,레져/스포츠,에버리스골프엔리조트컨트리클럽
126.361043,33.361304,관광/숙박,들불축제장
126.298561,33.35992,문화/종교/예술,성산순복음교회
126.410666,33.246676,공원/산/동.식물원,제주롯데호텔풍차공원
126.557691,33.24227,관광/숙박,푸른바다
126.934541,33.472943,관광/숙박,우도투어
126.621408,33.360508,관광/숙박,516숲터널
126.303937,33.307434,공원/산/동.식물원,남소로기오름
126.369057,33.289687,공원/산/동.식물원,카멜리아힐동백언덕
126.349442,33.471942,관광/숙박,비치펜션
126.578277,33.248487,관광/숙박,나루터펜션
126.396876,33.434222,레져/스포츠,파라다이스리조트
126.739107,33.522101,레져/스포츠,세인트포골프&리조트
126.392139,33.412382,문화/종교/예술,나비공원
126.500753,33.487917,레져/스포츠,기업은행제주수련원
126.489704,33.491658,관광/숙박,나래모텔
126.40634,33.341674,레져/스포츠,나인브릿지컨트리클럽하우스
126.472055,33.508023,관광/숙박,리버플펜션
126.47228,33.508873,관광/숙박,마니주펜션
126.842488,33.405874,레져/스포츠,보이스카웃연맹금석야영장(구)
126.515276,33.515781,관광/숙박,용화사서자복
126.268575,33.409681,관광/숙박,북제주군체육시설관리사무소(구)
126.42984,33.246626,관광/숙박,애니타임펜션
126.5301,33.511382,문화/종교/예술,열린문교회
126.542337,33.481402,문화/종교/예술,성안교회
126.542712,33.475228,문화/종교/예술,제일교회
126.360756,33.361454,관광/숙박,정월대보름들불축제
126.509783,33.246711,관광/숙박,칠십리국제걷기대회
126.514614,33.496442,관광/숙박,왕벚꽃축제
126.528588,33.505133,관광/숙박,춘기대제
126.513617,33.360673,관광/숙박,한라산철쭉제
126.762429,33.555972,관광/숙박,마라톤축제
126.623285,33.252029,관광/숙박,검은모래축제
126.465468,33.50619,관광/숙박,오래물수산물대축제
126.517232,33.240287,관광/숙박,수산일품한치큰잔치
126.525788,33.518173,관광/숙박,한여름밤의해변축제
126.414829,33.244768,관광/숙박,국제아이언맨대회
126.163024,33.294475,관광/숙박,노을축제
126.509783,33.246686,관광/숙박,농업전람회
126.800217,33.391691,관광/숙박,민속한마당축제
126.325411,33.25439,관광/숙박,덕수리전통민속재현축제
126.514015,33.44748,관광/숙박,제주시장배돌이멩이골프대회
126.509783,33.246636,관광/숙박,서귀포인라인축제
126.414829,33.244726,관광/숙박,펭귄수영대회
126.522463,33.513715,관광/숙박,입춘굿놀이
126.937516,33.461094,관광/숙박,성산일출축제
126.226404,33.409547,관광/숙박,봄날촬영지
126.349921,33.283246,문화/종교/예술,세계자동차박물관
126.495204,33.489017,관광/숙박,호텔이채
126.462359,33.357365,관광/숙박,천백고지
126.702936,33.479422,공원/산/동.식물원,선녀와나무꾼공원
126.458798,33.311503,레져/스포츠,서귀포자연휴양림캠핑장
126.926555,33.430905,관광/숙박,벨라테라스블루동
126.928242,33.430439,관광/숙박,벨라테라스오렌지동
126.92658,33.429347,관광/숙박,벨라테라스레드동
126.522489,33.474353,문화/종교/예술,탐라교당
126.189134,33.304908,문화/종교/예술,한경교당
126.290553,33.207312,관광/숙박,송악산해안일제동굴진지
126.33628,33.466784,관광/숙박,화연이네펜션
126.692891,33.290276,관광/숙박,곤충체험농장
126.51247,33.246936,공원/산/동.식물원,미로공원
126.539924,33.511799,문화/종교/예술,동부교회
126.898246,33.393642,공원/산/동.식물원,혼인지체육공원
126.448583,33.458928,관광/숙박,해군호텔
126.480169,33.441655,레져/스포츠,수륙양용ATV체험관
126.476919,33.440406,관광/숙박,한라산관광휴양팬션ATV
126.465218,33.503207,관광/숙박,이좋은펜션
126.582333,33.49266,문화/종교/예술,성산교회
126.54615,33.440723,레져/스포츠,한라산컨트리클럽
126.545625,33.444181,레져/스포츠,한라산컨트리클럽하우스
126.565315,33.257552,레져/스포츠,서귀포테니스장
126.308033,33.452018,관광/숙박,해변산책팬션
126.305908,33.44866,문화/종교/예술,곽지교회
126.226367,33.382441,관광/숙박,별빛가든팬션
126.240453,33.394065,관광/숙박,해조대펜션
126.225582,33.246223,문화/종교/예술,서림교회
126.420053,33.261699,관광/숙박,석달동지석묘1호
126.392879,33.314102,레져/스포츠,핀크스GC(퍼블릭)클럽하우스
126.921905,33.43788,관광/숙박,섭지코지파도소리민박
126.421378,33.258341,문화/종교/예술,중문교회
126.391568,33.26364,레져/스포츠,체험학습장
126.6071,33.239138,관광/숙박,보목어촌체험안내센타
126.56739,33.245062,문화/종교/예술,소암기념관
126.556541,33.248161,문화/종교/예술,가정교회
126.25254,33.354187,관광/숙박,선인장마을
126.634708,33.308323,공원/산/동.식물원,휴애리자연생태공원
126.195622,33.257905,관광/숙박,펜션미앤미
126.441964,33.253892,관광/숙박,더아름다운팬션
126.451463,33.262541,관광/숙박,통나무휴양펜션
126.507008,33.262076,레져/스포츠,뉴월드골프연습장
126.531994,33.240787,관광/숙박,모캄보(구)
126.762747,33.311433,관광/숙박,망고밀감농원
126.772021,33.308292,관광/숙박,아침의빛하늘빛리조트(구)
126.615457,33.452498,레져/스포츠,라헨느리조트
126.778015,33.563347,관광/숙박,월정어촌계펜션
126.711725,33.36116,레져/스포츠,부영컨트리클럽
126.489117,33.482293,공원/산/동.식물원,연동공원
126.416848,33.474892,관광/숙박,노을정원(구)
126.804568,33.306967,관광/숙박,밀감세상체험농장
126.610343,33.506784,관광/숙박,오석불
126.639103,33.502301,관광/숙박,본향당
126.363303,33.473283,관광/숙박,해오름별장
126.413836,33.484866,레져/스포츠,애월체육센터
126.19327,33.363968,레져/스포츠,아이지에이치클럽
126.590824,33.309589,레져/스포츠,우리들리조트제주골프장(회원제)
126.640821,33.275468,레져/스포츠,제주전지훈련센터
126.394827,33.407966,레져/스포츠,제주경마공원파크골프장
126.548712,33.44479,관광/숙박,별빛누리공원
126.274089,33.315308,문화/종교/예술,유리의성
126.523163,33.500066,레져/스포츠,제주스크린골프
126.517414,33.496325,레져/스포츠,인라인스케이트장
126.561328,33.258569,문화/종교/예술,서귀포외국어문화학습관
126.393439,33.412349,관광/숙박,제주테지움사파리
126.407765,33.341549,관광/숙박,나인브릿지콘도
126.4514,33.245818,관광/숙박,담앤루리조트펜션
126.489979,33.490742,문화/종교/예술,티파크
126.48901,33.233712,관광/숙박,올레게스트하우스
126.260239,33.390808,관광/숙박,제주스웨덴팬션
126.929005,33.430414,관광/숙박,섭지코지매표소
126.688698,33.545881,문화/종교/예술,너븐숭이기념관
126.508895,33.25221,문화/종교/예술,신성교회
126.512108,33.247294,관광/숙박,열기구카트체험
126.560391,33.249328,관광/숙박,펠리스텔콘호텔
126.503633,33.260251,레져/스포츠,서귀포야구장
126.508495,33.25786,문화/종교/예술,신서귀포교회
126.806256,33.305892,관광/숙박,아망뜨팬션
126.568952,33.264635,문화/종교/예술,더풍성한교회
126.835465,33.322499,관광/숙박,해비치리조트기숙사
126.564616,33.249336,레져/스포츠,오션골프아카데미
126.386044,33.242318,관광/숙박,투데이펜션
126.410041,33.247526,관광/숙박,제주롯데호텔빌라스위트
126.500603,33.484276,문화/종교/예술,여성문화의전당
126.690285,33.549255,레져/스포츠,제주영어마을
126.679065,33.371808,레져/스포츠,더클래식골프&리조트
126.780391,33.524176,레져/스포츠,폴로승마리조트
126.911481,33.443079,레져/스포츠,외국문화학습관제주동부
126.665465,33.439442,레져/스포츠,곶자왈생태체험관
126.668027,33.457582,레져/스포츠,에코랜드CC
126.92898,33.430331,관광/숙박,섭지코지관광단지
126.744208,33.423737,관광/숙박,아트랜드
126.636854,33.473513,공원/산/동.식물원,제주생활체육공원
126.534137,33.505783,문화/종교/예술,영상미디어센터
126.895894,33.477225,레져/스포츠,제주올레1코스
126.196395,33.337954,공원/산/동.식물원,한원리공원
126.478493,33.485834,문화/종교/예술,제주롯데시네마
126.324544,33.463751,문화/종교/예술,애월천주교회
126.312195,33.462134,관광/숙박,제주하늘푸른바다팬션
126.486367,33.487367,공원/산/동.식물원,제원공원
126.246267,33.32004,관광/숙박,우리집펜션
126.252431,33.218818,공원/산/동.식물원,하모공원
126.25618,33.217552,레져/스포츠,게이트볼경기장
126.427947,33.490266,문화/종교/예술,평안교회
126.233479,33.388549,관광/숙박,금능해수욕장관광문화센터
126.383926,33.487024,관광/숙박,이츠힐
126.386238,33.471359,관광/숙박,수산리의곰솔
126.43881,33.445679,문화/종교/예술,제주등대교회(구)
126.34206,33.239042,관광/숙박,화순리선사마을유적공원
126.470293,33.507415,관광/숙박,아모랙스팬션
126.319622,33.348722,문화/종교/예술,금악성당
126.416403,33.245176,레져/스포츠,비바제트보트
126.71466,33.456899,관광/숙박,제주세계자연유산거문오름탐방안내소
126.505716,33.473311,레져/스포츠,우정골프클럽
126.490409,33.252518,레져/스포츠,제주UtdFC전용구장
126.525977,33.428649,레져/스포츠,전남대제주학술림
126.923467,33.452028,레져/스포츠,제주올레2코스
126.951426,33.492682,레져/스포츠,제주올레1-1코스
126.90332,33.400825,레져/스포츠,제주올레3코스
126.842515,33.325674,레져/스포츠,제주올레4코스
126.718439,33.277911,레져/스포츠,제주올레5코스
126.54663,33.240679,레져/스포츠,제주올레7코스
126.458425,33.243594,레져/스포츠,제주올레8코스
126.361546,33.237151,레져/스포츠,제주올레9코스
126.335661,33.239717,레져/스포츠,제주올레10코스
126.252731,33.219118,레져/스포츠,제주올레11코스
126.236106,33.273154,레져/스포츠,제주올레12코스
126.167023,33.323472,레져/스포츠,제주올레13코스
126.256303,33.332731,레져/스포츠,제주올레14코스
126.54663,33.240629,레져/스포츠,제주올레7-1코스
126.512352,33.485876,공원/산/동.식물원,오름공원
126.638791,33.482037,레져/스포츠,레포츠랜드
126.879998,33.384268,관광/숙박,신산게스트하우스일출언덕
126.262525,33.419096,레져/스포츠,제주올레15코스
126.439684,33.461078,레져/스포츠,제주올레17코스
126.297785,33.962695,레져/스포츠,제주올레18-1코스
126.256628,33.332947,레져/스포츠,제주올레14-1코스
126.589788,33.248612,관광/숙박,펜션비울채울
126.249015,33.389941,관광/숙박,발리리조트체육관
126.410416,33.248209,레져/스포츠,제주롯데호텔야외아이스링크
126.73597,33.517526,레져/스포츠,세인트포골프리조트어린이수영장
126.926993,33.430247,레져/스포츠,휘닉스아일랜드수영장
126.714648,33.456924,문화/종교/예술,세계자연유산센터
126.564003,33.265168,문화/종교/예술,불교문화원
126.282827,33.289094,관광/숙박,제주영어도시
126.551617,33.247461,문화/종교/예술,조가비박물관
126.385542,33.319434,문화/종교/예술,제주레오나르도다빈치과학박물관
126.670675,33.543056,레져/스포츠,함덕야영장
126.370294,33.278622,문화/종교/예술,유리의성박물관
126.4045,33.463419,관광/숙박,야스라기팬션
126.835427,33.362695,공원/산/동.식물원,설문대할망공원
126.50932,33.246436,레져/스포츠,제주유나이티드FC제주월드컵축구장
126.288378,33.206362,관광/숙박,블란지펜션
126.339207,33.403516,레져/스포츠,제주올레빌레못코스
126.546624,33.513749,문화/종교/예술,제주청소년성문화센터
126.712288,33.359168,관광/숙박,부영CC호텔
126.713675,33.35851,레져/스포츠,부영컨트리클럽클럽하우스
126.748935,33.345104,관광/숙박,제주올레팬션
126.334823,33.240825,관광/숙박,실내돌고래체험관
126.375266,33.386168,레져/스포츠,폴리파크
126.364358,33.235201,관광/숙박,동굴나무민박
126.636957,33.329787,레져/스포츠,스프링데일골프장
126.643995,33.318605,관광/숙박,태양을삼키다세트장
126.337109,33.306593,관광/숙박,녹색농촌체험마을방문자센터
126.364681,33.346189,레져/스포츠,아덴힐리조트골프클럽
126.366793,33.347806,레져/스포츠,아덴힐리조트앤골프클럽하우스
126.368793,33.345523,관광/숙박,아덴힐CC리조트
126.328998,33.255357,레져/스포츠,안덕종합운동장
126.305125,33.275963,관광/숙박,제주코끼리랜드(구)
126.265789,33.338863,문화/종교/예술,현대미술관본관
126.866121,33.520836,관광/숙박,안나엔폴민박
126.865849,33.398691,관광/숙박,고정화할망민박집
126.500671,33.257176,레져/스포츠,동아마라톤센터
126.278553,33.249774,관광/숙박,추사유배지매표소
126.26935,33.408514,레져/스포츠,한림체육회관
126.575239,33.254494,레져/스포츠,에스제이골프
126.814654,33.35957,관광/숙박,둥구나무(구)
126.560203,33.258419,문화/종교/예술,감동교회
126.419978,33.24286,관광/숙박,씨크릿가든촬영지
126.954176,33.505106,레져/스포츠,우도우체국우도수련원
126.701559,33.552288,관광/숙박,제주올레케슬휴양펜션
126.231867,33.360002,문화/종교/예술,제주연세선교센타
126.240866,33.378734,레져/스포츠,라온호텔앤리조트
126.43316,33.432356,관광/숙박,올레해오름팬션
126.417173,33.469218,문화/종교/예술,제주예평교회
126.731922,33.435285,관광/숙박,셰프라인체험랜드
126.490092,33.483443,관광/숙박,보오메꾸뜨르부티크호텔
126.490842,33.48156,레져/스포츠,X스크린골프
126.70701,33.486404,관광/숙박,다희연동굴의다원
126.700623,33.479555,관광/숙박,제주캐릭월드
126.543287,33.497592,문화/종교/예술,산돌교회
126.667027,33.43915,관광/숙박,교래리자연휴양림
126.576958,33.514057,문화/종교/예술,임마누엘감리교회
126.535038,33.494301,문화/종교/예술,누리교회
126.580033,33.520048,공원/산/동.식물원,22호공원
126.58177,33.524081,공원/산/동.식물원,30호공원
126.590407,33.52579,공원/산/동.식물원,24호공원
126.539187,33.48371,문화/종교/예술,선교교회
126.568722,33.520173,문화/종교/예술,중앙교회
126.567697,33.51964,공원/산/동.식물원,82호공원
126.908269,33.43133,문화/종교/예술,동부교회
126.800627,33.488489,관광/숙박,미로공원
126.550292,33.246978,문화/종교/예술,서귀포문예회관
126.601607,33.487902,문화/종교/예술,봉개교회
126.51182,33.244544,레져/스포츠,제주폴에이리조트
126.908556,33.448528,문화/종교/예술,서부교회
126.909505,33.4782,관광/숙박,마주보기팬션
126.375216,33.386385,문화/종교/예술,제주아리랑파티전용관
126.508483,33.245361,관광/숙박,커피워터월드
126.562128,33.253078,문화/종교/예술,서귀포도원
126.53725,33.505141,문화/종교/예술,일도도원
126.480505,33.484476,문화/종교/예술,신제주도원
126.575427,33.253078,문화/종교/예술,현명희포연정
126.249292,33.305825,문화/종교/예술,육이오전시관
126.619856,33.456048,레져/스포츠,한라경찰수련원
126.70284,33.273728,레져/스포츠,아쿠아나
126.623285,33.25197,관광/숙박,쇠소깍해변축제
126.297548,33.963136,관광/숙박,추자도굴비축제
126.89998,33.514088,레져/스포츠,종달해수욕장
126.431651,33.302762,레져/스포츠,제주레이크힐스컨트리클럽
126.439227,33.239269,관광/숙박,동산나라팬션
126.413941,33.250767,레져/스포츠,에어로범퍼카
126.934378,33.472959,관광/숙박,햇살이든
126.566726,33.313479,관광/숙박,한라산국립공원돈내코탐방안내소
126.348732,33.34034,레져/스포츠,제주캐슬렉스컨트리클럽
126.380229,33.371212,레져/스포츠,제주엘리시안컨트리클럽
126.590824,33.309589,레져/스포츠,제주우리들골프장(회원제)
126.404554,33.287355,레져/스포츠,제주롯데스카이힐컨트리클럽
126.492109,33.257168,관광/숙박,메모리제주팬션
126.357894,33.347956,문화/종교/예술,그리스신화박물관
126.284348,33.44436,관광/숙박,한림해안도로드라이브코스
126.486642,33.490592,관광/숙박,제주롯데시티호텔
126.693678,33.290009,관광/숙박,가뫼물제주농촌테마공원
126.601462,33.279117,관광/숙박,셋째날팬션
126.638707,33.329662,레져/스포츠,스프링데일골프장클럽하우스
126.641165,33.539647,레져/스포츠,제주올레19코스
126.527363,33.513173,레져/스포츠,제주올레18코스
126.303663,33.239483,관광/숙박,해담은뫼담은스파빌
126.70706,33.486487,레져/스포츠,제주짚라인
126.544687,33.496225,공원/산/동.식물원,이도2지구공원
126.700861,33.479022,관광/숙박,점프코리아
126.510683,33.232837,관광/숙박,섬오름호텔
126.487605,33.466878,레져/스포츠,한국승용마제주훈련원(구)
126.423723,33.463644,관광/숙박,노꼬메하우스팬션
126.487541,33.517231,관광/숙박,1박2일팬션야영
126.332107,33.947105,관광/숙박,오케이민박
126.491392,33.486492,관광/숙박,더블유모텔
126.489542,33.487392,레져/스포츠,디와이휘트니스
126.432573,33.434664,관광/숙박,네이처피아리조트
126.48543,33.486126,레져/스포츠,투온스크린골프앤바
126.5269,33.51574,관광/숙박,흑돼지거리
126.29194,33.215169,관광/숙박,우리민박팬션
126.308201,33.2368,관광/숙박,산방산해오름팬션
126.299676,33.239242,관광/숙박,달콤한소금만들기팬션
126.33136,33.282354,관광/숙박,흰사슴테마파크
126.329898,33.260615,관광/숙박,자연에너치체험관
126.341692,33.47055,관광/숙박,하얀둥지팬션
126.415078,33.255508,관광/숙박,오성팬션
126.316645,33.466475,관광/숙박,돌빌리지팬션
126.642142,33.432309,관광/숙박,동천팬션
126.434102,33.240277,문화/종교/예술,조안베어뮤지엄
126.423053,33.242452,레져/스포츠,제주앵커호텔&리조트레지던스
126.41474,33.289438,관광/숙박,제주롯데리조트
126.946764,33.494249,관광/숙박,뽀요요팬션
126.400614,33.411458,관광/숙박,산새미오름방묘
126.397163,33.443212,관광/숙박,제주그린팬션
126.8449,33.406707,문화/종교/예술,제주휴먼박물관인체박물관
126.779166,33.513227,관광/숙박,제주올레하우스팬션
126.440247,33.454662,관광/숙박,길하우스팬션
126.712577,33.276394,관광/숙박,제니빌팬션
126.927655,33.432797,문화/종교/예술,제주아쿠아플라넷
126.451963,33.253959,문화/종교/예술,인체과학박물관
126.488392,33.470569,관광/숙박,수목원테마파크
126.38119,33.426456,관광/숙박,제주솔향기팬션
126.327699,33.242558,관광/숙박,와이리조트제주
126.934978,33.46606,관광/숙박,성산일출봉게스트하우스
126.365382,33.272839,관광/숙박,쉴띠펜션앤게스트하우스
126.522876,33.517098,관광/숙박,제주1호스텔코리아
126.884532,33.518054,관광/숙박,찬타앤제이게스트하우스
126.548486,33.513099,관광/숙박,국립제주박물관설날한마당
126.691224,33.485512,관광/숙박,자메이카게스트하우스
126.811189,33.493797,관광/숙박,현빈아웃도어룩촬영지
126.238616,33.392365,레져/스포츠,협재해변야영장
126.400326,33.418698,레져/스포츠,제주캠핑클럽캠프장
126.610768,33.503559,레져/스포츠,생태도시연구소삼무야영장
126.49849,33.518589,레져/스포츠,용담공원야영장
126.417616,33.252809,관광/숙박,천제연관개수로
126.256343,33.225143,관광/숙박,구대정면사무소
126.314361,33.284304,관광/숙박,트리하우스팬션
126.593749,33.320521,관광/숙박,묘법연화경
126.325307,33.45486,관광/숙박,조이랜드팬션
126.5978,33.23753,관광/숙박,이안팬션
126.830191,33.309459,레져/스포츠,제주빌표선캠핑장
126.357344,33.348431,문화/종교/예술,놀라운트릭아이박물관
126.779028,33.512844,관광/숙박,제주오션뷰팬션
126.457619,33.503173,관광/숙박,안뜨르팬션
126.849035,33.511412,관광/숙박,솔숲팬션
126.92193,33.436246,관광/숙박,라메종베니게스트하우스
126.503658,33.24956,관광/숙박,이린팬션
126.534187,33.505916,문화/종교/예술,제주난타극장
126.392417,33.304103,문화/종교/예술,본태뮤지엄
126.51409,33.447047,레져/스포츠,오라CC골프클럽
126.390888,33.485183,관광/숙박,엘로망팬션
126.47203,33.50754,관광/숙박,길라임게스트하우스팬션
126.24134,33.392124,관광/숙박,KAI리조트
126.359066,33.477166,관광/숙박,빌라드애월부티크호텔
126.253102,33.393616,관광/숙박,제주라온제나팬션
126.362958,33.237451,관광/숙박,돌담에꽃머무는집팬션
126.498903,33.487976,레져/스포츠,건강관리협회제주연수원
126.39395,33.484441,관광/숙박,소고팬션
126.262565,33.338638,관광/숙박,게스트하우스피우다
126.262515,33.33833,관광/숙박,엉클보로게스트하우스
126.903645,33.401,관광/숙박,Jejupapa게스트하우스
126.487504,33.489492,관광/숙박,씨스카이모텔
126.495106,33.39217,관광/숙박,어리목
126.495416,33.489259,관광/숙박,아네모스호텔(구)
126.615107,33.452073,관광/숙박,라헨느콘도
126.597981,33.529348,관광/숙박,불탑사오층석탑
126.241804,33.355495,레져/스포츠,라온더마파크승마클럽
126.528926,33.490018,레져/스포츠,이앤비골프아카데미
126.866008,33.520745,관광/숙박,아나앤폴
126.427323,33.438122,레져/스포츠,공짜로자는집
126.317185,33.335481,레져/스포츠,블랙스톤컨트리클럽(퍼블릭)
126.398239,33.417415,레져/스포츠,뉴코리아수영장
126.532,33.516256,관광/숙박,김만덕객주터
126.221217,33.385766,관광/숙박,제주일성콘도
126.362903,33.477591,관광/숙박,윈드힐팬션
126.245928,33.3785,레져/스포츠,라온프라이빗타운골프클럽
126.381864,33.485482,관광/숙박,유에프오
126.2708,33.415163,문화/종교/예술,향림교당
126.862034,33.517745,문화/종교/예술,세화천주교회
126.757579,33.556239,관광/숙박,김녕펜션앤게스트하우스
126.799988,33.554865,관광/숙박,바다향기팬션
126.421924,33.429714,레져/스포츠,한신실외골프클럽
126.445459,33.448687,레져/스포츠,임팩트실외골프클럽
126.3906,33.488999,관광/숙박,비치캐슬팬션
126.663963,33.543147,관광/숙박,바다야팬션
126.700848,33.47888,관광/숙박,펀테마파크
126.248515,33.3839,레져/스포츠,동굴돌담길캠핑프장
126.491716,33.489625,관광/숙박,오리엔트호텔
126.705328,33.274403,관광/숙박,코코몽파크제주
126.547286,33.516798,문화/종교/예술,제주중요무형문화재전수관
126.670877,33.437217,문화/종교/예술,제주갓전수관
126.800067,33.3842,문화/종교/예술,성읍무형문화재전수관
126.488629,33.488967,관광/숙박,MJ호텔
126.424603,33.250442,관광/숙박,예그린하우스호텔
126.308576,33.235751,관광/숙박,유&아이펜션
126.494965,33.517889,관광/숙박,바다드림민박팬션
126.562016,33.243904,레져/스포츠,블루샤크
126.534906,33.244303,관광/숙박,팰리체호스텔
126.560291,33.259844,레져/스포츠,우리볼링센타
126.721151,33.279519,문화/종교/예술,만남의교회
126.253793,33.225617,문화/종교/예술,모슬포교회
